MLII,V1,Sample
0.59,0.0,430783
0.555,-0.035,430784
0.555,-0.025,430785
0.58,0.0,430786
0.64,0.005,430787
0.71,-0.02,430788
0.8,-0.09,430789
0.955,-0.125,430790
1.175,-0.125,430791
1.455,-0.075,430792
1.695,-0.015,430793
1.88,0.015,430794
1.99,0.03,430795
1.9,0.065,430796
1.63,0.105,430797
1.27,0.1,430798
0.94,0.09,430799
0.69,0.06,430800
0.59,0.0,430801
0.6,-0.04,430802
0.61,-0.05,430803
0.62,-0.01,430804
0.615,0.015,430805
0.605,0.02,430806
0.6,0.025,430807
0.575,0.025,430808
0.575,0.03,430809
0.6,0.045,430810
0.6,0.05,430811
0.575,0.08,430812
0.545,0.065,430813
0.505,0.06,430814
0.5,0.06,430815
0.525,0.07,430816
0.54,0.075,430817
0.52,0.085,430818
0.5,0.07,430819
0.485,0.065,430820
0.48,0.07,430821
0.495,0.065,430822
0.505,0.085,430823
0.485,0.07,430824
0.45,0.04,430825
0.44,0.035,430826
0.43,0.035,430827
0.43,0.035,430828
0.415,0.035,430829
0.415,0.025,430830
0.4,0.01,430831
0.405,-0.005,430832
0.43,-0.01,430833
0.435,0.0,430834
0.44,0.015,430835
0.435,-0.005,430836
0.425,-0.01,430837
0.43,-0.025,430838
0.425,-0.035,430839
0.44,-0.015,430840
0.44,0.0,430841
0.425,-0.005,430842
0.4,-0.015,430843
0.39,-0.03,430844
0.395,-0.04,430845
0.43,-0.035,430846
0.445,-0.025,430847
0.43,-0.045,430848
0.415,-0.065,430849
0.41,-0.08,430850
0.425,-0.075,430851
0.455,-0.075,430852
0.46,-0.08,430853
0.445,-0.095,430854
0.42,-0.105,430855
0.395,-0.13,430856
0.41,-0.14,430857
0.445,-0.14,430858
0.445,-0.13,430859
0.435,-0.14,430860
0.42,-0.155,430861
0.42,-0.185,430862
0.415,-0.2,430863
0.45,-0.21,430864
0.425,-0.21,430865
0.405,-0.215,430866
0.38,-0.23,430867
0.365,-0.24,430868
0.37,-0.25,430869
0.39,-0.26,430870
0.41,-0.255,430871
0.395,-0.25,430872
0.355,-0.26,430873
0.315,-0.285,430874
0.295,-0.285,430875
0.31,-0.28,430876
0.31,-0.26,430877
0.31,-0.255,430878
0.295,-0.26,430879
0.325,-0.275,430880
0.355,-0.275,430881
0.385,-0.27,430882
0.4,-0.235,430883
0.375,-0.215,430884
0.32,-0.215,430885
0.275,-0.2,430886
0.29,-0.19,430887
0.31,-0.18,430888
0.315,-0.15,430889
0.28,-0.13,430890
0.245,-0.13,430891
0.23,-0.135,430892
0.245,-0.13,430893
0.285,-0.105,430894
0.3,-0.08,430895
0.285,-0.085,430896
0.25,-0.1,430897
0.24,-0.115,430898
0.255,-0.105,430899
0.26,-0.1,430900
0.23,-0.055,430901
0.205,-0.035,430902
0.165,-0.03,430903
0.16,-0.045,430904
0.15,-0.04,430905
0.15,-0.03,430906
0.15,-0.015,430907
0.145,-0.01,430908
0.14,-0.005,430909
0.115,-0.03,430910
0.1,-0.025,430911
0.11,-0.005,430912
0.115,0.005,430913
0.09,0.02,430914
0.06,0.01,430915
0.04,0.0,430916
0.04,0.01,430917
0.02,0.015,430918
0.04,0.035,430919
0.03,0.03,430920
0.01,0.03,430921
0.005,0.01,430922
-0.005,0.015,430923
0.03,0.02,430924
0.045,0.025,430925
0.055,0.04,430926
0.04,0.025,430927
0.025,0.02,430928
-0.005,0.035,430929
-0.02,0.045,430930
-0.04,0.055,430931
-0.04,0.06,430932
-0.035,0.06,430933
-0.01,0.065,430934
0.035,0.08,430935
0.055,0.075,430936
0.07,0.11,430937
0.045,0.1,430938
0.05,0.1,430939
0.085,0.075,430940
0.12,0.07,430941
0.14,0.07,430942
0.145,0.09,430943
0.11,0.09,430944
0.09,0.065,430945
0.07,0.025,430946
0.075,0.015,430947
0.08,-0.005,430948
0.085,0.01,430949
0.06,0.01,430950
0.035,0.01,430951
0.015,-0.01,430952
0.015,-0.01,430953
0.015,-0.005,430954
0.0,0.0,430955
-0.03,-0.005,430956
-0.065,-0.01,430957
-0.09,-0.025,430958
-0.09,-0.015,430959
-0.07,-0.005,430960
-0.075,0.01,430961
-0.095,0.02,430962
-0.14,0.005,430963
-0.15,0.01,430964
-0.14,0.0,430965
-0.14,0.005,430966
-0.16,0.02,430967
-0.17,0.015,430968
-0.18,0.01,430969
-0.185,-0.01,430970
-0.19,0.0,430971
-0.175,0.01,430972
-0.175,0.015,430973
-0.175,0.005,430974
-0.18,-0.01,430975
-0.175,-0.03,430976
-0.155,-0.025,430977
-0.125,-0.02,430978
-0.13,-0.02,430979
-0.14,-0.025,430980
-0.165,-0.045,430981
-0.18,-0.09,430982
-0.155,-0.09,430983
-0.08,-0.07,430984
-0.02,-0.07,430985
0.055,-0.08,430986
0.185,-0.135,430987
0.395,-0.155,430988
0.62,-0.13,430989
0.905,-0.07,430990
1.125,-0.045,430991
1.335,-0.025,430992
1.455,0.015,430993
1.45,0.06,430994
1.235,0.065,430995
0.85,0.03,430996
0.44,0.045,430997
0.05,0.03,430998
-0.185,-0.015,430999
-0.27,-0.08,431000
-0.255,-0.115,431001
-0.265,-0.105,431002
-0.315,-0.07,431003
-0.35,-0.065,431004
-0.34,-0.06,431005
-0.305,-0.08,431006
-0.295,-0.055,431007
-0.31,-0.045,431008
-0.32,-0.04,431009
-0.325,-0.04,431010
-0.335,-0.06,431011
-0.345,-0.065,431012
-0.355,-0.065,431013
-0.35,-0.065,431014
-0.36,-0.04,431015
-0.38,-0.03,431016
-0.395,-0.025,431017
-0.37,-0.035,431018
-0.355,-0.04,431019
-0.335,-0.02,431020
-0.365,-0.01,431021
-0.37,-0.01,431022
-0.38,-0.015,431023
-0.395,-0.03,431024
-0.375,-0.03,431025
-0.365,-0.015,431026
-0.37,-0.02,431027
-0.385,-0.01,431028
-0.415,-0.015,431029
-0.415,-0.04,431030
-0.405,-0.04,431031
-0.4,-0.02,431032
-0.365,-0.015,431033
-0.37,-0.01,431034
-0.36,-0.03,431035
-0.36,-0.05,431036
-0.39,-0.05,431037
-0.395,-0.055,431038
-0.395,-0.045,431039
-0.38,-0.045,431040
-0.385,-0.065,431041
-0.395,-0.075,431042
-0.365,-0.075,431043
-0.355,-0.07,431044
-0.35,-0.07,431045
-0.38,-0.085,431046
-0.38,-0.1,431047
-0.365,-0.125,431048
-0.36,-0.13,431049
-0.34,-0.145,431050
-0.32,-0.14,431051
-0.315,-0.155,431052
-0.33,-0.165,431053
-0.32,-0.19,431054
-0.3,-0.2,431055
-0.285,-0.2,431056
-0.275,-0.19,431057
-0.29,-0.2,431058
-0.3,-0.23,431059
-0.285,-0.255,431060
-0.29,-0.27,431061
-0.29,-0.27,431062
-0.28,-0.265,431063
-0.265,-0.265,431064
-0.26,-0.275,431065
-0.25,-0.295,431066
-0.225,-0.305,431067
-0.22,-0.305,431068
-0.23,-0.3,431069
-0.25,-0.305,431070
-0.26,-0.32,431071
-0.27,-0.36,431072
-0.245,-0.36,431073
-0.25,-0.365,431074
-0.25,-0.35,431075
-0.24,-0.36,431076
-0.245,-0.37,431077
-0.235,-0.38,431078
-0.205,-0.385,431079
-0.2,-0.355,431080
-0.21,-0.34,431081
-0.22,-0.33,431082
-0.225,-0.31,431083
-0.21,-0.33,431084
-0.21,-0.305,431085
-0.19,-0.285,431086
-0.175,-0.26,431087
-0.155,-0.22,431088
-0.15,-0.2,431089
-0.165,-0.215,431090
-0.175,-0.215,431091
-0.18,-0.18,431092
-0.205,-0.16,431093
-0.235,-0.135,431094
-0.265,-0.13,431095
-0.27,-0.145,431096
-0.285,-0.115,431097
-0.28,-0.095,431098
-0.3,-0.075,431099
-0.325,-0.065,431100
-0.35,-0.06,431101
-0.36,-0.07,431102
-0.355,-0.065,431103
-0.34,-0.045,431104
-0.355,-0.015,431105
-0.38,-0.005,431106
-0.41,-0.02,431107
-0.405,-0.025,431108
-0.4,-0.03,431109
-0.395,-0.005,431110
-0.39,0.0,431111
-0.4,0.01,431112
-0.395,-0.005,431113
-0.405,-0.005,431114
-0.405,-0.005,431115
-0.395,0.02,431116
-0.375,0.025,431117
-0.36,0.03,431118
-0.375,0.01,431119
-0.36,0.0,431120
-0.37,0.0,431121
-0.365,0.0,431122
-0.39,0.01,431123
-0.41,0.0,431124
-0.425,-0.01,431125
-0.41,-0.015,431126
-0.385,-0.015,431127
-0.385,-0.005,431128
-0.39,0.005,431129
-0.38,0.015,431130
-0.4,0.0,431131
-0.36,-0.01,431132
-0.33,0.005,431133
-0.295,0.035,431134
-0.295,0.06,431135
-0.27,0.075,431136
-0.28,0.07,431137
-0.28,0.06,431138
-0.265,0.06,431139
-0.245,0.075,431140
-0.24,0.075,431141
-0.23,0.075,431142
-0.23,0.07,431143
-0.22,0.055,431144
-0.205,0.055,431145
-0.19,0.06,431146
-0.195,0.04,431147
-0.17,0.005,431148
-0.165,-0.025,431149
-0.15,-0.035,431150
-0.16,-0.025,431151
-0.155,-0.025,431152
-0.19,-0.01,431153
-0.23,-0.02,431154
-0.26,-0.03,431155
-0.27,-0.045,431156
-0.28,-0.07,431157
-0.28,-0.05,431158
-0.3,-0.035,431159
-0.33,-0.03,431160
-0.35,-0.03,431161
-0.345,-0.04,431162
-0.345,-0.06,431163
-0.32,-0.05,431164
-0.33,-0.04,431165
-0.355,-0.035,431166
-0.355,-0.025,431167
-0.355,-0.035,431168
-0.36,-0.05,431169
-0.35,-0.045,431170
-0.36,-0.035,431171
-0.38,-0.05,431172
-0.435,-0.065,431173
-0.44,-0.09,431174
-0.45,-0.095,431175
-0.43,-0.085,431176
-0.43,-0.08,431177
-0.445,-0.075,431178
-0.45,-0.085,431179
-0.445,-0.09,431180
-0.43,-0.095,431181
-0.43,-0.095,431182
-0.425,-0.105,431183
-0.45,-0.12,431184
-0.445,-0.145,431185
-0.4,-0.14,431186
-0.31,-0.175,431187
-0.155,-0.18,431188
0.045,-0.215,431189
0.24,-0.24,431190
0.46,-0.225,431191
0.71,-0.2,431192
0.975,-0.175,431193
1.24,-0.155,431194
1.425,-0.105,431195
1.42,-0.04,431196
1.185,-0.04,431197
0.835,-0.075,431198
0.475,-0.1,431199
0.15,-0.1,431200
-0.12,-0.1,431201
-0.255,-0.135,431202
-0.3,-0.16,431203
-0.37,-0.15,431204
-0.435,-0.14,431205
-0.46,-0.13,431206
-0.425,-0.105,431207
-0.415,-0.095,431208
-0.415,-0.105,431209
-0.435,-0.1,431210
-0.42,-0.1,431211
-0.45,-0.085,431212
-0.45,-0.085,431213
-0.445,-0.05,431214
-0.46,-0.065,431215
-0.445,-0.075,431216
-0.44,-0.055,431217
-0.415,-0.05,431218
-0.43,-0.04,431219
-0.445,-0.02,431220
-0.435,-0.035,431221
-0.43,-0.025,431222
-0.41,-0.03,431223
-0.385,-0.025,431224
-0.38,-0.005,431225
-0.385,0.0,431226
-0.4,-0.015,431227
-0.405,-0.02,431228
-0.4,-0.02,431229
-0.39,-0.01,431230
-0.385,0.01,431231
-0.385,0.005,431232
-0.395,-0.005,431233
-0.41,-0.02,431234
-0.405,-0.025,431235
-0.39,-0.015,431236
-0.38,0.0,431237
-0.365,0.0,431238
-0.375,-0.015,431239
-0.385,-0.025,431240
-0.385,-0.03,431241
-0.39,-0.035,431242
-0.375,-0.035,431243
-0.365,-0.045,431244
-0.365,-0.045,431245
-0.355,-0.06,431246
-0.35,-0.07,431247
-0.33,-0.04,431248
-0.325,-0.025,431249
-0.315,-0.025,431250
-0.335,-0.05,431251
-0.355,-0.065,431252
-0.34,-0.08,431253
-0.33,-0.08,431254
-0.32,-0.065,431255
-0.32,-0.075,431256
-0.335,-0.1,431257
-0.335,-0.11,431258
-0.305,-0.12,431259
-0.29,-0.11,431260
-0.29,-0.11,431261
-0.295,-0.1,431262
-0.305,-0.13,431263
-0.285,-0.155,431264
-0.26,-0.165,431265
-0.25,-0.16,431266
-0.23,-0.15,431267
-0.26,-0.155,431268
-0.26,-0.16,431269
-0.275,-0.195,431270
-0.275,-0.205,431271
-0.26,-0.19,431272
-0.26,-0.185,431273
-0.265,-0.195,431274
-0.29,-0.215,431275
-0.3,-0.235,431276
-0.27,-0.25,431277
-0.26,-0.245,431278
-0.265,-0.24,431279
-0.285,-0.25,431280
-0.285,-0.245,431281
-0.3,-0.27,431282
-0.285,-0.28,431283
-0.27,-0.275,431284
-0.285,-0.265,431285
-0.285,-0.295,431286
-0.28,-0.305,431287
-0.29,-0.32,431288
-0.27,-0.305,431289
-0.235,-0.295,431290
-0.215,-0.29,431291
-0.215,-0.275,431292
-0.225,-0.28,431293
-0.235,-0.28,431294
-0.23,-0.25,431295
-0.205,-0.235,431296
-0.175,-0.205,431297
-0.185,-0.18,431298
-0.21,-0.19,431299
-0.23,-0.185,431300
-0.24,-0.165,431301
-0.245,-0.125,431302
-0.25,-0.1,431303
-0.27,-0.09,431304
-0.285,-0.08,431305
-0.29,-0.085,431306
-0.275,-0.085,431307
-0.255,-0.06,431308
-0.27,-0.05,431309
-0.29,-0.045,431310
-0.305,-0.035,431311
-0.305,-0.04,431312
-0.29,-0.035,431313
-0.28,-0.015,431314
-0.295,0.005,431315
-0.32,0.0,431316
-0.34,0.0,431317
-0.35,-0.01,431318
-0.34,-0.01,431319
-0.33,-0.01,431320
-0.35,0.015,431321
-0.37,0.02,431322
-0.365,0.02,431323
-0.36,0.015,431324
-0.345,-0.015,431325
-0.355,0.0,431326
-0.335,0.01,431327
-0.355,0.01,431328
-0.37,0.015,431329
-0.36,0.01,431330
-0.34,-0.005,431331
-0.32,0.0,431332
-0.325,0.01,431333
-0.345,0.01,431334
-0.36,0.005,431335
-0.37,0.0,431336
-0.38,-0.01,431337
-0.365,0.01,431338
-0.345,0.02,431339
-0.35,0.005,431340
-0.375,0.01,431341
-0.375,-0.005,431342
-0.37,-0.015,431343
-0.33,0.0,431344
-0.315,0.02,431345
-0.295,0.045,431346
-0.285,0.04,431347
-0.245,0.045,431348
-0.225,0.055,431349
-0.23,0.055,431350
-0.205,0.09,431351
-0.215,0.065,431352
-0.21,0.045,431353
-0.19,0.03,431354
-0.18,0.005,431355
-0.185,-0.005,431356
-0.175,-0.005,431357
-0.14,-0.04,431358
-0.13,-0.07,431359
-0.14,-0.09,431360
-0.165,-0.075,431361
-0.18,-0.055,431362
-0.19,-0.04,431363
-0.205,-0.05,431364
-0.2,-0.06,431365
-0.23,-0.085,431366
-0.26,-0.055,431367
-0.3,-0.06,431368
-0.31,-0.05,431369
-0.27,-0.035,431370
-0.245,-0.08,431371
-0.21,-0.12,431372
-0.165,-0.16,431373
-0.11,-0.21,431374
-0.065,-0.23,431375
-0.035,-0.275,431376
0.025,-0.365,431377
0.115,-0.465,431378
0.215,-0.55,431379
0.32,-0.605,431380
0.37,-0.645,431381
0.415,-0.695,431382
0.475,-0.755,431383
0.545,-0.835,431384
0.64,-0.925,431385
0.755,-1.03,431386
0.89,-1.105,431387
0.985,-1.17,431388
1.06,-1.245,431389
1.13,-1.305,431390
1.21,-1.365,431391
1.255,-1.375,431392
1.265,-1.37,431393
1.275,-1.33,431394
1.255,-1.27,431395
1.265,-1.225,431396
1.32,-1.21,431397
1.435,-1.21,431398
1.525,-1.15,431399
1.555,-1.07,431400
1.59,-1.005,431401
1.625,-0.915,431402
1.64,-0.82,431403
1.58,-0.705,431404
1.365,-0.57,431405
1.035,-0.435,431406
0.69,-0.295,431407
0.405,-0.185,431408
0.165,-0.1,431409
-0.045,-0.035,431410
-0.215,0.03,431411
-0.345,0.07,431412
-0.47,0.1,431413
-0.53,0.125,431414
-0.565,0.14,431415
-0.6,0.175,431416
-0.63,0.195,431417
-0.65,0.215,431418
-0.685,0.205,431419
-0.705,0.215,431420
-0.72,0.215,431421
-0.71,0.24,431422
-0.71,0.26,431423
-0.745,0.27,431424
-0.795,0.255,431425
-0.82,0.26,431426
-0.815,0.265,431427
-0.8,0.29,431428
-0.805,0.32,431429
-0.82,0.325,431430
-0.835,0.33,431431
-0.865,0.325,431432
-0.855,0.33,431433
-0.84,0.355,431434
-0.865,0.39,431435
-0.895,0.395,431436
-0.91,0.4,431437
-0.885,0.41,431438
-0.87,0.435,431439
-0.86,0.46,431440
-0.88,0.48,431441
-0.895,0.505,431442
-0.92,0.495,431443
-0.95,0.495,431444
-0.94,0.495,431445
-0.93,0.515,431446
-0.94,0.54,431447
-0.95,0.555,431448
-0.965,0.56,431449
-0.97,0.56,431450
-0.975,0.57,431451
-0.975,0.595,431452
-0.995,0.615,431453
-1.01,0.625,431454
-1.03,0.62,431455
-1.03,0.63,431456
-1.045,0.635,431457
-1.045,0.65,431458
-1.045,0.685,431459
-1.04,0.685,431460
-1.07,0.695,431461
-1.075,0.69,431462
-1.06,0.71,431463
-1.065,0.715,431464
-1.065,0.73,431465
-1.085,0.755,431466
-1.105,0.76,431467
-1.11,0.765,431468
-1.095,0.745,431469
-1.08,0.755,431470
-1.065,0.775,431471
-1.07,0.785,431472
-1.075,0.76,431473
-1.075,0.76,431474
-1.055,0.745,431475
-1.03,0.715,431476
-1.015,0.69,431477
-1.005,0.655,431478
-1.01,0.625,431479
-0.995,0.585,431480
-0.98,0.57,431481
-0.95,0.57,431482
-0.91,0.575,431483
-0.885,0.585,431484
-0.885,0.58,431485
-0.86,0.57,431486
-0.84,0.54,431487
-0.8,0.495,431488
-0.755,0.475,431489
-0.755,0.45,431490
-0.735,0.425,431491
-0.705,0.395,431492
-0.65,0.38,431493
-0.6,0.38,431494
-0.58,0.365,431495
-0.545,0.29,431496
-0.515,0.22,431497
-0.495,0.17,431498
-0.46,0.115,431499
-0.435,0.085,431500
-0.41,0.07,431501
-0.39,0.045,431502
-0.39,0.01,431503
-0.395,-0.03,431504
-0.38,-0.04,431505
-0.365,-0.025,431506
-0.365,0.0,431507
-0.385,-0.01,431508
-0.405,-0.005,431509
-0.415,-0.01,431510
-0.43,-0.025,431511
-0.435,-0.01,431512
-0.425,0.01,431513
-0.435,0.01,431514
-0.45,-0.005,431515
-0.44,-0.02,431516
-0.44,-0.055,431517
-0.42,-0.035,431518
-0.43,-0.005,431519
-0.435,0.0,431520
-0.445,-0.03,431521
-0.46,-0.04,431522
-0.435,-0.055,431523
-0.42,-0.035,431524
-0.415,-0.035,431525
-0.405,-0.04,431526
-0.425,-0.035,431527
-0.44,-0.03,431528
-0.435,-0.035,431529
-0.41,-0.025,431530
-0.385,-0.03,431531
-0.355,-0.025,431532
-0.34,-0.035,431533
-0.35,-0.02,431534
-0.335,-0.01,431535
-0.31,0.005,431536
-0.295,0.02,431537
-0.325,0.01,431538
-0.38,0.01,431539
-0.395,0.01,431540
-0.385,0.02,431541
-0.37,0.04,431542
-0.35,0.055,431543
-0.355,0.06,431544
-0.375,0.05,431545
-0.38,0.03,431546
-0.36,0.03,431547
-0.345,0.045,431548
-0.355,0.07,431549
-0.355,0.085,431550
-0.325,0.075,431551
-0.285,0.065,431552
-0.26,0.075,431553
-0.255,0.095,431554
-0.26,0.135,431555
-0.25,0.14,431556
-0.235,0.135,431557
-0.215,0.12,431558
-0.24,0.115,431559
-0.225,0.12,431560
-0.225,0.135,431561
-0.225,0.11,431562
-0.235,0.075,431563
-0.24,0.045,431564
-0.225,0.04,431565
-0.21,0.035,431566
-0.215,0.035,431567
-0.265,0.035,431568
-0.315,0.02,431569
-0.33,0.005,431570
-0.34,0.01,431571
-0.335,0.025,431572
-0.34,0.05,431573
-0.37,0.07,431574
-0.37,0.055,431575
-0.395,0.055,431576
-0.395,0.05,431577
-0.39,0.06,431578
-0.39,0.065,431579
-0.395,0.07,431580
-0.385,0.045,431581
-0.365,0.05,431582
-0.365,0.025,431583
-0.375,0.015,431584
-0.36,0.025,431585
-0.365,0.02,431586
-0.37,0.0,431587
-0.38,-0.025,431588
-0.38,-0.02,431589
-0.37,-0.01,431590
-0.345,0.01,431591
-0.325,-0.005,431592
-0.32,-0.03,431593
-0.31,-0.05,431594
-0.3,-0.095,431595
-0.3,-0.125,431596
-0.315,-0.155,431597
-0.32,-0.185,431598
-0.3,-0.215,431599
-0.25,-0.255,431600
-0.16,-0.3,431601
-0.025,-0.345,431602
0.155,-0.36,431603
0.375,-0.325,431604
0.615,-0.235,431605
0.86,-0.135,431606
1.07,-0.015,431607
1.215,0.11,431608
1.225,0.225,431609
1.005,0.285,431610
0.635,0.295,431611
0.255,0.26,431612
-0.02,0.2,431613
-0.155,0.095,431614
-0.195,0.0,431615
-0.2,-0.09,431616
-0.235,-0.16,431617
-0.275,-0.195,431618
-0.295,-0.215,431619
-0.25,-0.215,431620
-0.18,-0.2,431621
-0.17,-0.185,431622
-0.18,-0.18,431623
-0.185,-0.175,431624
-0.185,-0.175,431625
-0.195,-0.16,431626
-0.185,-0.15,431627
-0.17,-0.14,431628
-0.18,-0.14,431629
-0.175,-0.13,431630
-0.15,-0.125,431631
-0.14,-0.09,431632
-0.135,-0.06,431633
-0.16,-0.045,431634
-0.21,-0.03,431635
-0.25,-0.015,431636
-0.26,0.005,431637
-0.26,0.035,431638
-0.25,0.075,431639
-0.25,0.085,431640
-0.245,0.075,431641
-0.235,0.055,431642
-0.22,0.045,431643
-0.2,0.045,431644
-0.205,0.055,431645
-0.22,0.05,431646
-0.24,0.025,431647
-0.25,0.005,431648
-0.255,0.0,431649
-0.255,0.01,431650
-0.255,0.025,431651
-0.28,0.025,431652
-0.28,0.02,431653
-0.27,0.02,431654
-0.26,0.02,431655
-0.25,0.025,431656
-0.265,0.04,431657
-0.245,0.045,431658
-0.235,0.04,431659
-0.22,0.035,431660
-0.2,0.01,431661
-0.18,0.01,431662
-0.165,0.02,431663
-0.17,0.015,431664
-0.2,-0.005,431665
-0.195,-0.035,431666
-0.195,-0.05,431667
-0.18,-0.05,431668
-0.15,-0.055,431669
-0.135,-0.08,431670
-0.135,-0.095,431671
-0.12,-0.115,431672
-0.105,-0.125,431673
-0.09,-0.12,431674
-0.065,-0.125,431675
-0.055,-0.135,431676
-0.05,-0.17,431677
-0.045,-0.205,431678
-0.03,-0.22,431679
-0.015,-0.235,431680
-0.005,-0.235,431681
0.005,-0.255,431682
-0.005,-0.265,431683
0.0,-0.3,431684
0.015,-0.32,431685
0.06,-0.315,431686
0.08,-0.31,431687
0.08,-0.32,431688
0.065,-0.34,431689
0.085,-0.36,431690
0.085,-0.38,431691
0.095,-0.365,431692
0.1,-0.345,431693
0.1,-0.35,431694
0.1,-0.37,431695
0.115,-0.375,431696
0.11,-0.385,431697
0.11,-0.37,431698
0.11,-0.355,431699
0.11,-0.34,431700
0.105,-0.35,431701
0.105,-0.36,431702
0.125,-0.34,431703
0.155,-0.32,431704
0.16,-0.3,431705
0.14,-0.3,431706
0.105,-0.27,431707
0.07,-0.26,431708
0.075,-0.245,431709
0.075,-0.22,431710
0.06,-0.17,431711
0.03,-0.14,431712
-0.02,-0.115,431713
-0.04,-0.11,431714
-0.055,-0.105,431715
-0.04,-0.085,431716
-0.03,-0.055,431717
-0.075,-0.035,431718
-0.095,-0.02,431719
-0.1,-0.035,431720
-0.07,-0.025,431721
-0.085,-0.015,431722
-0.1,-0.01,431723
-0.11,0.0,431724
-0.145,0.005,431725
-0.185,0.0,431726
-0.195,-0.005,431727
-0.175,0.005,431728
-0.175,0.025,431729
-0.195,0.03,431730
-0.21,0.035,431731
-0.22,0.025,431732
-0.225,0.01,431733
-0.21,0.015,431734
-0.215,0.025,431735
-0.215,0.04,431736
-0.225,0.035,431737
-0.24,0.0,431738
-0.255,0.005,431739
-0.235,0.015,431740
-0.225,0.03,431741
-0.235,0.035,431742
-0.235,0.025,431743
-0.245,0.03,431744
-0.235,0.02,431745
-0.23,0.025,431746
-0.205,0.045,431747
-0.21,0.065,431748
-0.19,0.05,431749
-0.185,0.04,431750
-0.175,0.04,431751
-0.17,0.065,431752
-0.125,0.09,431753
-0.1,0.095,431754
-0.11,0.08,431755
-0.12,0.07,431756
-0.095,0.065,431757
-0.04,0.08,431758
-0.01,0.085,431759
0.025,0.075,431760
0.04,0.055,431761
0.045,0.025,431762
0.06,0.005,431763
0.07,-0.005,431764
0.075,0.005,431765
0.055,0.0,431766
0.02,-0.025,431767
-0.02,-0.035,431768
0.0,-0.045,431769
0.005,-0.02,431770
0.005,0.0,431771
-0.035,0.0,431772
-0.1,-0.015,431773
-0.125,-0.01,431774
-0.15,0.005,431775
-0.14,0.035,431776
-0.135,0.07,431777
-0.15,0.055,431778
-0.175,0.03,431779
-0.195,0.025,431780
-0.19,0.01,431781
-0.19,0.03,431782
-0.175,0.055,431783
-0.165,0.06,431784
-0.185,0.05,431785
-0.19,0.035,431786
-0.185,0.05,431787
-0.19,0.06,431788
-0.185,0.085,431789
-0.185,0.095,431790
-0.2,0.085,431791
-0.2,0.075,431792
-0.185,0.065,431793
-0.185,0.045,431794
-0.2,0.035,431795
-0.21,-0.015,431796
-0.18,-0.09,431797
-0.13,-0.14,431798
-0.03,-0.2,431799
0.095,-0.285,431800
0.255,-0.385,431801
0.475,-0.52,431802
0.75,-0.61,431803
1.07,-0.665,431804
1.39,-0.68,431805
1.665,-0.655,431806
1.84,-0.55,431807
1.8,-0.42,431808
1.53,-0.28,431809
1.12,-0.165,431810
0.695,-0.04,431811
0.33,0.005,431812
0.105,0.015,431813
-0.05,-0.005,431814
-0.175,-0.02,431815
-0.275,-0.01,431816
-0.305,0.0,431817
-0.27,0.02,431818
-0.255,0.035,431819
-0.275,0.06,431820
-0.305,0.085,431821
-0.33,0.1,431822
-0.34,0.11,431823
-0.345,0.135,431824
-0.37,0.145,431825
-0.385,0.13,431826
-0.41,0.115,431827
-0.435,0.09,431828
-0.43,0.065,431829
-0.42,0.07,431830
-0.415,0.075,431831
-0.425,0.09,431832
-0.45,0.09,431833
-0.465,0.09,431834
-0.445,0.08,431835
-0.445,0.09,431836
-0.41,0.115,431837
-0.39,0.12,431838
-0.405,0.115,431839
-0.42,0.11,431840
-0.415,0.1,431841
-0.405,0.115,431842
-0.405,0.125,431843
-0.405,0.135,431844
-0.44,0.12,431845
-0.43,0.11,431846
-0.43,0.105,431847
-0.4,0.105,431848
-0.385,0.12,431849
-0.39,0.11,431850
-0.405,0.1,431851
-0.395,0.08,431852
-0.42,0.075,431853
-0.39,0.1,431854
-0.365,0.115,431855
-0.39,0.12,431856
-0.385,0.115,431857
-0.385,0.085,431858
-0.375,0.06,431859
-0.34,0.08,431860
-0.33,0.09,431861
-0.34,0.085,431862
-0.35,0.065,431863
-0.35,0.05,431864
-0.325,0.03,431865
-0.32,0.045,431866
-0.305,0.045,431867
-0.305,0.035,431868
-0.305,0.035,431869
-0.31,0.02,431870
-0.31,0.005,431871
-0.305,0.0,431872
-0.305,0.015,431873
-0.33,0.01,431874
-0.345,-0.015,431875
-0.365,-0.025,431876
-0.365,-0.035,431877
-0.33,-0.03,431878
-0.31,-0.02,431879
-0.315,-0.01,431880
-0.345,-0.03,431881
-0.35,-0.04,431882
-0.355,-0.045,431883
-0.34,-0.05,431884
-0.355,-0.04,431885
-0.355,-0.055,431886
-0.36,-0.06,431887
-0.375,-0.08,431888
-0.37,-0.08,431889
-0.355,-0.08,431890
-0.325,-0.065,431891
-0.305,-0.06,431892
-0.295,-0.07,431893
-0.285,-0.08,431894
-0.28,-0.08,431895
-0.26,-0.065,431896
-0.24,-0.025,431897
-0.245,-0.015,431898
-0.27,-0.015,431899
-0.285,0.0,431900
-0.3,0.005,431901
-0.275,0.025,431902
-0.27,0.06,431903
-0.275,0.065,431904
-0.305,0.06,431905
-0.315,0.055,431906
-0.305,0.055,431907
-0.275,0.08,431908
-0.25,0.105,431909
-0.265,0.13,431910
-0.29,0.135,431911
-0.315,0.105,431912
-0.295,0.125,431913
-0.305,0.13,431914
-0.33,0.155,431915
-0.34,0.16,431916
-0.345,0.17,431917
-0.35,0.155,431918
